"scan_file","host","host_ip","os","port","protocol","svc_name","severity","plugin_id","plugin_name","plugin_family","synopsis","description","solution","risk_factor","plugin_output","cve","cvss_base_score","cvss_vector","plugin_pub_date","plugin_mod_date"
"nessus_sample_1.nessus","qa3app01","10.31.112.21","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,24260,"HyperText Transfer Protocol (HTTP) Information","Web Servers","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... 

This test is informational only and does not denote any security problem.","n/a","None","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : OPTIONS, TRACE, GET, HEAD, POST
Headers :

  Content-Type: text/html
  Last-Modified: Tue, 01 May 2012 20:47:11 GMT
  Accept-Ranges: bytes
  ETag: ""ca7a095db27cd1:0""
  Server: Microsoft-IIS/7.5
  X-Powered-By: ASP.NET
  Date: Mon, 01 Jul 2013 18:37:49 GMT
  Content-Length: 689
  
","[]",0,"","2007-01-30","2011-05-31"
"nessus_sample_1.nessus","qa3app03","10.31.112.23","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,24260,"HyperText Transfer Protocol (HTTP) Information","Web Servers","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... 

This test is informational only and does not denote any security problem.","n/a","None","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : OPTIONS, TRACE, GET, HEAD, POST
Headers :

  Content-Type: text/html
  Last-Modified: Tue, 01 May 2012 20:47:11 GMT
  Accept-Ranges: bytes
  ETag: ""ca7a095db27cd1:0""
  Server: Microsoft-IIS/7.5
  X-Powered-By: ASP.NET
  Date: Mon, 01 Jul 2013 18:37:27 GMT
  Content-Length: 689
  
","[]",0,"","2007-01-30","2011-05-31"
"nessus_sample_1.nessus","qa3app04","10.31.112.24","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,24260,"HyperText Transfer Protocol (HTTP) Information","Web Servers","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... 

This test is informational only and does not denote any security problem.","n/a","None","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : OPTIONS, TRACE, GET, HEAD, POST
Headers :

  Content-Type: text/html
  Last-Modified: Tue, 01 May 2012 20:47:11 GMT
  Accept-Ranges: bytes
  ETag: ""ca7a095db27cd1:0""
  Server: Microsoft-IIS/7.5
  X-Powered-By: ASP.NET
  Date: Mon, 01 Jul 2013 18:38:50 GMT
  Content-Length: 689
  
","[]",0,"","2007-01-30","2011-05-31"
"nessus_sample_1.nessus","qa3app05","10.31.112.25","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,24260,"HyperText Transfer Protocol (HTTP) Information","Web Servers","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... 

This test is informational only and does not denote any security problem.","n/a","None","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : OPTIONS, TRACE, GET, HEAD, POST
Headers :

  Content-Type: text/html
  Last-Modified: Tue, 01 May 2012 20:47:11 GMT
  Accept-Ranges: bytes
  ETag: ""ca7a095db27cd1:0""
  Server: Microsoft-IIS/7.5
  X-Powered-By: ASP.NET
  Date: Mon, 01 Jul 2013 18:37:25 GMT
  Content-Length: 689
  
","[]",0,"","2007-01-30","2011-05-31"
"nessus_sample_1.nessus","qa3app06","10.31.112.26","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,24260,"HyperText Transfer Protocol (HTTP) Information","Web Servers","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... 

This test is informational only and does not denote any security problem.","n/a","None","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : OPTIONS, TRACE, GET, HEAD, POST
Headers :

  Content-Type: text/html
  Last-Modified: Tue, 01 May 2012 20:47:11 GMT
  Accept-Ranges: bytes
  ETag: ""ca7a095db27cd1:0""
  Server: Microsoft-IIS/7.5
  X-Powered-By: ASP.NET
  Date: Mon, 01 Jul 2013 18:38:44 GMT
  Content-Length: 689
  
","[]",0,"","2007-01-30","2011-05-31"
"nessus_sample_1.nessus","qa3app09","10.31.112.29","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,24260,"HyperText Transfer Protocol (HTTP) Information","Web Servers","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... 

This test is informational only and does not denote any security problem.","n/a","None","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : OPTIONS, TRACE, GET, HEAD, POST
Headers :

  Content-Type: text/html
  Last-Modified: Tue, 01 May 2012 20:47:11 GMT
  Accept-Ranges: bytes
  ETag: ""ca7a095db27cd1:0""
  Server: Microsoft-IIS/7.5
  X-Powered-By: ASP.NET
  Date: Mon, 01 Jul 2013 18:36:55 GMT
  Content-Length: 689
  
","[]",0,"","2007-01-30","2011-05-31"
"nessus_sample_1.nessus","qa3app01","10.31.112.21","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP01\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app02","10.31.112.22","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP02\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app03","10.31.112.23","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP03\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app04","10.31.112.24","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP04\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app05","10.31.112.25","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP05\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app06","10.31.112.26","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP06\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app09","10.31.112.29","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,24786,"Nessus Windows Scan Not Performed with Admin Privileges","Settings","The Nessus scan of this host may be incomplete due to insufficient privileges provided.","The Nessus scanner testing the remote host has been given SMB credentials to log into the remote host, however these credentials do not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote host and reads the version of the DLLs on the remote host to determine if a given patch has been applied or not.  This is the method Microsoft recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when doing a scan, then Nessus has to fall back to perform a patch audit through the registry which may lead to false positives (especially when using third-party patch auditing tools) or to false negatives (not all patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative privileges.","None","
It was not possible to connect to '\\QA3APP09\ADMIN$' with the supplied credentials.
","[]",0,"","2007-03-12","2013-01-07"
"nessus_sample_1.nessus","qa3app01","10.31.112.21","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app02","10.31.112.22","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app03","10.31.112.23","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app04","10.31.112.24","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app05","10.31.112.25","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app06","10.31.112.26","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app09","10.31.112.29","Microsoft Windows Server 2008 R2 Standard Service Pack 1",445,"tcp","cifs",0,26917,"Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Windows","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the registry checks will not work because the 'Remote Registry Access' service (winreg) has been disabled on the remote host or can not be connected to with the supplied credentials.","n/a","None","Could not connect to the registry because:
Could not connect to \winreg","[]",0,"","2007-10-04","2011-03-27"
"nessus_sample_1.nessus","qa3app01","10.31.112.21","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:b8 : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app02","10.31.112.22","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:db : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app03","10.31.112.23","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:dc : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app04","10.31.112.24","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:dd : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app05","10.31.112.25","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:de : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app06","10.31.112.26","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:df : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app09","10.31.112.29","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,35716,"Ethernet Card Manufacturer Detection","Misc.","The manufacturer can be deduced from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit 'Organizationally Unique Identifier'.
These OUI are registered by IEEE.","n/a","None","
The following card manufacturers were identified :

00:50:56:81:01:e3 : VMware, Inc.
","[]",0,"","2009-02-19","2011-03-27"
"nessus_sample_1.nessus","qa3app01","10.31.112.21","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app02","10.31.112.22","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app03","10.31.112.23","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app04","10.31.112.24","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app05","10.31.112.25","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app06","10.31.112.26","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app09","10.31.112.29","Microsoft Windows Server 2008 R2 Standard Service Pack 1",80,"tcp","www",0,43111,"HTTP Methods Allowed (per directory)","Web Servers","This plugin determines which HTTP methods are allowed on various CGI directories.","By calling the OPTIONS method, it is possible to determine which HTTP methods are allowed on each directory. 

As this list may be incomplete, the plugin also tests - if 'Thorough tests' are enabled or 'Enable web applications tests' is set to 'yes' in the scan policy - various known HTTP methods on each directory and considers them as unsupported if it receives a response code of 400, 403, 405, or 501. 

Note that the plugin output is only informational and does not necessarily indicate the presence of any security vulnerabilities.","n/a","None","Based on the response to an OPTIONS request :

  - HTTP methods  GET  HEAD  POST  TRACE OPTIONS are allowed on : 

    /

","[]",0,"","2009-12-10","2013-05-09"
"nessus_sample_1.nessus","qa3app01","10.31.112.21","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,45590,"Common Platform Enumeration (CPE)","General","It is possible to enumerate CPE names that matched on the remote system.","By using information obtained from a Nessus scan, this plugin reports CPE (Common Platform Enumeration) matches for various hardware and software products found on a host. 

Note that if an official CPE is not available for the product, this plugin computes the best possible CPE based on the information available from the scan.","n/a","None","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_server_2008:r2:sp1 -> Microsoft Windows Server 2008 R2 Service Pack 1

Following application CPE matched on the remote system :

  cpe:/a:microsoft:iis:7.5 -> Microsoft Internet Information Services (IIS) 7.5
","[]",0,"","2010-04-21","2013-05-13"
"nessus_sample_1.nessus","qa3app02","10.31.112.22","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,45590,"Common Platform Enumeration (CPE)","General","It is possible to enumerate CPE names that matched on the remote system.","By using information obtained from a Nessus scan, this plugin reports CPE (Common Platform Enumeration) matches for various hardware and software products found on a host. 

Note that if an official CPE is not available for the product, this plugin computes the best possible CPE based on the information available from the scan.","n/a","None","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_server_2008:r2:sp1 -> Microsoft Windows Server 2008 R2 Service Pack 1

Following application CPE matched on the remote system :

  cpe:/a:microsoft:iis:7.5 -> Microsoft Internet Information Services (IIS) 7.5
","[]",0,"","2010-04-21","2013-05-13"
"nessus_sample_1.nessus","qa3app03","10.31.112.23","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,45590,"Common Platform Enumeration (CPE)","General","It is possible to enumerate CPE names that matched on the remote system.","By using information obtained from a Nessus scan, this plugin reports CPE (Common Platform Enumeration) matches for various hardware and software products found on a host. 

Note that if an official CPE is not available for the product, this plugin computes the best possible CPE based on the information available from the scan.","n/a","None","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_server_2008:r2:sp1 -> Microsoft Windows Server 2008 R2 Service Pack 1

Following application CPE matched on the remote system :

  cpe:/a:microsoft:iis:7.5 -> Microsoft Internet Information Services (IIS) 7.5
","[]",0,"","2010-04-21","2013-05-13"
"nessus_sample_1.nessus","qa3app04","10.31.112.24","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,45590,"Common Platform Enumeration (CPE)","General","It is possible to enumerate CPE names that matched on the remote system.","By using information obtained from a Nessus scan, this plugin reports CPE (Common Platform Enumeration) matches for various hardware and software products found on a host. 

Note that if an official CPE is not available for the product, this plugin computes the best possible CPE based on the information available from the scan.","n/a","None","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_server_2008:r2:sp1 -> Microsoft Windows Server 2008 R2 Service Pack 1

Following application CPE matched on the remote system :

  cpe:/a:microsoft:iis:7.5 -> Microsoft Internet Information Services (IIS) 7.5
","[]",0,"","2010-04-21","2013-05-13"
"nessus_sample_1.nessus","qa3app05","10.31.112.25","Microsoft Windows Server 2008 R2 Standard Service Pack 1",0,"tcp","general",0,45590,"Common Platform Enumeration (CPE)","General","It is possible to enumerate CPE names that matched on the remote system.","By using information obtained from a Nessus scan, this plugin reports CPE (Common Platform Enumeration) matches for various hardware and software products found on a host. 

Note that if an official CPE is not available for the product, this plugin computes the best possible CPE based on the information available from the scan.","n/a","None","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_server_2008:r2:sp1 -> Microsoft Windows Server 2008 R2 Service Pack 1

Following application CPE matched on the remote system :

  cpe:/a:microsoft:iis:7.5 -> Microsoft Internet Information Services (IIS) 7.5
","[]",0,"","2010-04-21","2013-05-13"
